label,phrase
0.5,Vietnam
0.63889,rah-rah
0.63889,patriotic
0.51389,tone
0.5,Soldiers
0.54167,strategic
0.5,objective
0.51389,dramatizing
0.5,cost
0.59722,define
0.5,generation
0.5,Even
0.51389,album
0.86111,enjoy
0.69444,evolve
0.5,learn
0.5,music
0.5,business
0.63889,convincing
0.5,water
0.5,mark
0.5,Films
0.34722,loss
0.51389,recovery
0.69444,valuable
0.51389,Seen
0.5,strike
0.54167,nerve
0.70833,inventive
0.51389,consistently
0.20833,sickeningly
0.47222,savage
0.83333,impeccable
0.25,perversity
0.86111,dazzling
0.55556,conceptual
0.59722,feat
0.83333,thrills
0.55556,over-the-top
0.55556,Stuffed
0.5,brim
0.55556,ideas
0.5,instigator
0.5,Michael
0.26389,rambling
0.5,gun
0.625,modus
0.5,operandi
0.33333,crucifixion
0.47222,juxtaposition
0.68056,Affectionately
0.5,language
0.5,traced
0.5,power
0.26389,leave
0.5,believing
0.55556,large-frame
0.51389,IMAX
0.58333,lends
0.76389,beautifully
0.5,filming
0.5,reefs
0.5,junior
0.5,scientists
0.56944,grown-up
0.5,fish
0.55556,lovers
0.15278,depressing
0.18056,boring
0.5,school
0.5,students
0.55556,deals
0.375,unfamiliar
0.51389,avenues
0.48611,discourse
0.5,Same
0.5,verse
0.48611,coulda
0.25,worse
0.63889,technically
0.83333,superb
0.70833,shining
0.61111,utilizing
0.65278,talents
0.93056,top-notch
0.61111,team
0.5,Wilco
0.55556,converts
0.5,Tsai
0.77778,well-deserved
0.5,reputation
0.61111,stylists
0.41667,shot
0.55556,enhances
0.5,Franz
0.63889,Kafka
0.66667,alive
0.5,Broomfield
0.5,interviewees
0.5,Leguizamo
0.5,uniformly
0.65278,originality
0.51389,distance
0.54167,pack
0.52778,paint-by-number
0.5,screens
0.61111,refined
0.47222,moviemaking
0.51389,imbued
0.51389,attitude
0.5,Nettelbeck
0.61111,crafted
0.61111,flavours
0.5,recipe
0.77778,sex
0.72222,wonderful
0.54167,destiny
0.5,told
0.55556,master
0.51389,storyteller
0.55556,On
0.48611,surface
0.5,Scotland
0.5,PA
0.18056,forgettable
0.47222,bard
0.52778,play
0.66667,arresting
0.72222,fine
0.41667,stuck
0.5,Betty
0.5,Fisher
0.77778,first-class
0.58333,proves
0.44444,ego
0.55556,reality
0.5,pay
0.5,Simone
0.5,DVD
0.5,rental
0.56944,Well
0.55556,directed
0.43056,sardonic
0.5,maudlin
0.44444,backstage
0.94444,must-see
0.29167,back-stabbing
0.5,inter-racial
0.58333,desire
0.58333,importantly
0.55556,singing
0.70833,dancing
0.51389,sounds
0.5,Paul
0.5,writer-director
0.5,1.8
0.66667,charmer
0.80556,cutting-edge
0.5,indie
0.33333,disturbingly
0.36111,dysfunctional
0.60417,How
0.5,Killed
0.5,Anne
0.5,Fontaine
0.75,inspired
0.44444,male-ridden
0.55556,emotional
0.47222,blockage
0.5,accompanies
0.5,condition
0.44444,Below
0.5,Twohy
0.58333,emergence
0.38889,remains
0.54167,undiminished
0.5,Interview
0.5,Assassin
0.625,Happily
0.5,stays
0.5,ground
0.55556,spare
0.54167,manner
0.5,pummel
0.20833,phony
0.5,Its
0.55556,sheer
0.63889,dynamism
0.66667,infectious
0.5,attempt
0.5,noir
0.27778,flawed
0.55556,future
0.5,managed
0.20833,crappola
0.5,radar
0.36111,cliche
0.77778,refreshing
0.5,Drumline
0.56944,level
0.45833,Black
0.5,manhood
0.54167,complicated
0.38889,Burning
0.56944,ethos
0.61111,counter-cultural
0.66667,idealism
0.27778,hedonistic
0.61111,creativity
0.27778,limited
0.36111,confined
0.63889,spaces
0.52778,homages
0.22222,low-budget
0.79167,wonderfully
0.33333,loopy
0.5,longing
0.5,voting
0.55556,Huston
0.44444,fragile
0.55556,Ivan
0.56944,accepts
0.19444,illness
0.375,unable
0.5,react
0.33333,anguished
0.19792,bitter
0.5,Koshashvili
0.40278,Predictable
0.5,storyline
0.40278,by-the-book
0.5,scripting
0.40278,washed
0.625,sumptuous
0.5,ocean
0.52778,visuals
0.55556,stylings
0.5,Stockwell
0.5,Antwone
0.45833,trick
0.38889,protagonist
0.83333,celebrate
0.5,victories
0.54167,exceptions
0.47222,rarely
0.44444,stoops
0.18056,cheap
0.40278,manipulation
0.26389,corny
0.51389,conventions
0.36111,dimming
0.68056,ambition
0.69444,clarity
0.52778,openness
0.38889,recalls
0.56944,classics
0.51389,Italian
0.5,neorealism
0.38889,challenges
0.44444,nervy
0.47222,oddity
0.59722,modern
0.45833,Whenever
0.5,figured
0.5,Late
0.48611,Marriage
0.44444,throws
0.47222,loop
0.59722,endurance
0.44444,common
0.5,reconciled
0.51389,survival
0.5,Orange
0.5,juice
0.58333,fresh-squeezed
0.73611,symbolic
0.5,economic
0.63889,sweeping
0.48611,China
0.36111,mistakes
0.125,bad
0.55556,determined
0.56944,nobility
0.5,Cusack
0.97222,brilliant
0.5,Knows
0.63889,imagination
0.5,Jae-eun
0.51389,Jeong
0.625,beguiling
0.69444,freshness
0.5,buoyant
0.56944,flow
0.5,emerges
0.55556,contribution
0.68056,flowering
0.5,fabric
0.55556,hypnotic
0.5,Mattei
0.5,fosters
0.61111,spontaneous
0.61111,Evokes
0.63889,palpable
0.43056,disconnection
0.81944,poignant
0.33333,incessant
0.5,cell
0.5,phones
0.5,Malcolm
0.5,McDowell
0.5,Bettany
0.52778,playing
0.66667,Cool
0.5,immigrant
0.5,brink
0.55556,major
0.25,trashy
0.44444,stuffed
0.375,bewildering
0.63889,self-importance
0.69444,absorbing
0.5,classify
0.31944,resist
0.44444,made-up
0.5,sisters
0.5,Caine
0.43056,lost
0.5,admittedly
0.44444,middling
0.5,Bogdanovich
0.51389,Kirsten
0.51389,Dunst
0.38889,showcases
0.5,Davies
0.68056,generosity
0.52778,diplomacy
0.55556,breezy
0.52778,caper
0.73611,soulful
0.51389,incisive
0.5,meditation
0.55556,austerity
0.75,capable
0.52778,clear-eyed
0.5,intensely
0.5,filled
0.36111,nervous
0.43056,ambiguity
0.38889,uncertainties
0.5,Reveals
0.5,service
0.5,draw
0.5,walls
0.5,separate
0.77778,good-natured
0.5,Tremors
0.68056,prime
0.44444,escapist
0.5,fare
0.38889,cult
0.5,celebrity
0.375,Mel
0.5,Gibson
0.44444,brutal
0.5,90-minute
0.40278,battle
0.5,sequence
0.44444,issue
0.43056,dog-tag
0.5,M-16
0.55556,graceful
0.625,tribute
0.5,courage
0.68056,finest
0.52778,understated
0.5,expression
0.5,shared
0.51389,nation
0.5,sacrifice
0.5,Zealand
0.33333,boozy
0.5,languid
0.5,balanced
0.5,board
0.47222,Jaglomized
0.5,Cannes
0.51389,annual
0.5,Riviera
0.51389,spree
0.51389,flesh
0.5,buzz
0.375,blab
0.40278,money
0.5,hoping
0.5,luck
0.55556,hugely
0.69444,enlightening
0.5,Grant
0.5,Four
0.5,Weddings
0.48611,Funeral
0.5,Bridget
0.5,Diary
0.72222,rip-roaring
0.54167,fest
0.44444,hairs
0.5,chest
0.5,yarn
0.5,sneeze
0.55556,Simultaneously
0.58333,heart-breaking
0.52778,Kiss
0.36111,subversive
0.61111,Disney
0.45833,cartoon
0.55556,providing
0.55556,unexpected
0.26389,fizzability
0.86111,unforgettable
0.5,morality
0.5,expectation
0.51389,prism
0.5,omnibus
0.5,tradition
0.5,marriage
0.44444,occasionally
0.48611,experiment
0.77778,wondrously
0.625,gifted
0.54167,artists
0.61111,storytellers
0.5,Ayurveda
0.47222,return
0.5,sane
0.52778,regimen
0.55556,eating
0.40278,sleeping
0.625,stress-reducing
0.61111,contemplation
0.54167,Meeting
0.55556,exceeding
0.55556,Strikes
0.5,Back
0.81944,majestic
0.75,achievement
0.56944,grandeur
0.5,Leigh
0.5,directors
0.58333,soul
0.5,He
0.63889,contributions
0.54167,method
0.11111,fails
0.65278,superbly
0.63889,Poetry
0.63889,captured
0.23611,repetitive
0.83333,informative
0.51389,Directing
0.56944,measured
0.5,Haneke
0.5,steers
0.88889,sensational
0.56944,unflinching
0.5,decidedly
0.33333,perverse
0.44444,pathology
0.54167,establishes
0.5,mood
0.5,Ring
0.45833,moderately
0.73611,elegantly
0.75,colorful
0.51389,sound
0.76389,succeed
0.5,Amari
0.5,dressed
0.56944,parable
0.77778,irresistible
0.45833,privileged
0.81944,memorable
0.44444,Rabbit-Proof
0.44444,Fence
0.27778,angry
0.51389,weep
0.11111,sucker
0.5,Both
0.40278,heartbreaking
0.76042,heartwarming
0.5,fable
0.19444,artless
0.51389,sytle
0.55556,tremendously
0.875,masterfully
0.5,calibrated
0.59722,thrives
0.51389,taut
0.55556,atmosphere
0.375,falls
0.45833,short
0.22222,terrible
0.48611,propelled
0.76389,supremely
0.44444,prevent
0.27778,waste
0.5,Here
0.69444,divine
0.58333,monument
0.5,single
0.56944,regain
0.56944,dignity
0.72222,delightfully
0.79167,Elegant
0.65278,mannered
0.27778,teasing
0.45833,average
0.47222,elevated
0.70833,wholesome
0.36111,pesky
0.25,interfering
0.55556,discovery
0.5,homosexuality
0.72222,ingenuity
0.5,displays
0.76389,freshening
0.52778,class
0.5,Decasia
0.51389,happened
0.5,newsreels
0.5,shower
0.5,black-and-white
0.44444,psychedelia
0.16667,bitchy
0.59722,frolic
0.55556,popularity
0.5,small-town
0.51389,Lone
0.73611,Star
0.5,State
0.68056,eloquently
0.58333,deep-seated
0.5,Ryan
0.5,Gosling
0.5,22
0.41667,minor
0.38889,denying
0.43056,fleeting
0.5,brew
0.59722,perseverance
0.23611,hopeless
0.47222,closure
0.5,introduction
0.63889,theories
0.61111,influence
0.23611,useless
0.63889,inquisitive
0.59722,invaluable
0.5,duel
0.5,performers
0.375,Imperfect
0.5,Yes
0.59722,honorable
0.625,distinguished
0.56944,legacy
0.5,minimum
0.5,4
0.5,units
0.5,Bullock
0.625,innocent
0.54167,trust
0.77778,Passionate
0.38889,irrational
0.33333,long-suffering
0.5,tarantula
0.5,Helga
0.44444,figures
0.52778,prominently
0.5,proceedings
0.5,grown-ups
0.5,rugrats
0.5,image
0.66667,Vividly
0.5,conveys
0.61111,fearlessness
0.5,Mexico
0.38889,controversial
0.625,nonconformist
0.5,Ending
0.66667,show-stoppingly
0.94444,hilarious
0.44444,scathingly
0.5,Maybe
0.5,Thomas
0.55556,Wolfe
0.5,ripping
0.5,Granger
0.5,Gauge
0.5,1
0.72222,10
0.5,Powerpuff
0.55556,fast
0.56944,frenetic
0.56944,punny
0.5,6
0.52778,aimed
0.5,grade-school
0.44444,telemarketers
0.65278,Perfectly
0.5,pitched
0.375,despair
0.5,About
0.5,Schmidt
0.5,closer
0.5,someplace
0.56944,consuming
0.43056,self-absorption
0.5,insistently
0.38889,demanding
0.55556,otherness
0.20833,nonsense
0.5,Shyamalan
0.63889,goose-pimple
0.38889,empty
0.5,head
0.5,fills
0.63889,purpose
0.16667,bruised
0.5,count
0.84722,sexy
0.47222,peculiar
0.5,costume
0.51389,Renaissance
0.625,Spain
0.5,based
0.5,events
0.66667,freshly
0.5,considers
0.47222,arguments
0.5,Bard
0.55556,immortal
0.55556,plays
0.56944,highly
0.81944,spirited
0.80556,imaginative
0.5,kid
0.5,broaches
0.5,neo-Augustinian
0.5,theology
0.5,Is
0.5,God
0.43056,afraid
0.5,His
0.52778,best-known
0.55556,creation
0.5,Call
0.47222,surrealism
0.5,Miss
0.55556,Wonton
0.51389,floats
0.5,Raimi
0.65278,Spider-Man
0.5,explores
0.58333,sensitivity
0.52778,inquisitiveness
0.59722,reminiscent
0.51389,Truffaut
0.72222,Well-acted
0.77778,well-directed
0.38889,moodiness
0.36111,pretentious
0.83333,satisfying
0.79167,blockbuster
0.55556,Boomers
0.5,Barrie
0.76389,Real
0.5,Have
0.69444,Curves
0.38889,wears
0.77778,empowerment
0.5,sleeve
0.15278,worst
0.5,harangues
0.52778,easy
0.51389,swallow
0.5,Ferrera
0.51389,Ontiveros
0.56944,Ultimately
0.5,MIB
0.5,II
0.61111,levity
0.43056,dismissed
0.30556,mindless
0.5,Stage
0.5,Sam
0.5,Mendes
0.5,Hanks
0.43056,depression
0.38889,hit-man
0.5,Sitting
0.5,row
0.5,Sydney
0.81944,Darling
0.5,Harbour
0.5,tiny
0.5,seater
0.5,plane
0.55556,carried
0.5,gliding
0.5,banking
0.5,hovering
0.48611,trifle
0.41667,deadpan
0.55556,star
0.5,Jean
0.56944,resembles
0.54167,Sly
0.5,Stallone
0.81944,hot
0.5,sake
0.47222,half-sleep
0.5,outrageous
0.84722,ingenious
0.70833,talent
0.5,Brian
0.51389,DePalma
0.5,Alfred
0.5,Hitchcock
0.5,drinking
0.5,twelve
0.5,beers
0.65278,Strip
0.48611,excess
0.45833,debris
0.86111,four-star
0.16667,unfocused
0.54167,unsung
0.61111,heroes
0.625,20th
0.5,century
0.5,pop
0.52778,familiar
0.54167,rise-and-fall
0.66667,glamour
0.51389,moralistic
0.52778,consequences
0.16667,dull
0.5,Tufano
0.5,widescreen
0.5,Grabowsky
0.44444,parochial
0.5,prescient
0.38889,acidity
0.41667,succumbing
0.56944,bathos
0.44444,Using
0.43056,stock
0.5,Boy
0.5,injects
0.5,100
0.54167,minutes
0.63889,Eric
0.5,Schaeffer
0.38889,Never
0.5,Again
0.5,strictly
0.5,speaking
0.5,qualify
0.72222,revolutionary
0.45833,defiantly
0.5,grain
0.44444,hard-to-predict
0.66667,absolutely
0.65278,essential
0.61111,down-to-earth
0.52778,nonchalant
0.58333,meshes
0.83333,elegant
0.77778,positively
0.88889,thrilling
0.5,combination
0.5,ethnography
0.61111,intrigue
0.45833,betrayal
0.27778,deceit
0.38889,murder
0.5,Shakespearean
0.63889,juicy
0.5,Clooney
0.51389,Kaufman
0.47222,collaborators
0.44444,entitled
0.5,deep
0.5,bow
0.55556,fashioning
0.58333,sure-fire
0.5,prescription
0.45833,critical
0.44444,commercial
0.11111,disaster
0.5,Definitely
0.58333,variety
0.55556,Easily
0.43056,fictional
0.5,root
0.44444,anti-Semitism
0.94444,winner
0.65278,Family
0.40278,neurosis
0.11111,negativity
0.5,digital
0.54167,pitch
0.38889,discarded
0.81944,Beautiful
0.51389,spread
0.81944,Uplifting
0.65278,possibilities
0.5,mankind
0.5,Director
0.55556,Jacobson
0.33333,Dahmer
0.51389,consideration
0.31944,murderer
0.5,game
0.34722,victims
0.5,Salma
0.43056,Hayek
0.59722,stages
0.55556,decided
0.44444,lack
0.5,spontaneity
0.40278,execution
0.48611,dearth
0.36111,poignancy
0.61111,epiphanies
0.52778,Burns
0.5,punchy
0.5,carry
0.5,waydowntown
0.44444,desecrations
0.68056,acceptable
0.38889,forget
0.5,Monday
0.61111,developed
0.46875,Little
0.5,2
0.5,cheese
0.43056,puff
0.33333,macabre
0.70833,wisely
0.38889,unsentimental
0.58333,dramatization
0.61111,ascension
0.5,Mothman
0.5,Prophecies
0.55556,illustrating
0.38889,demons
0.40278,bedevilling
0.58333,masculine
0.5,Plays
0.38889,dogged
0.47222,squareness
0.625,darling
0.90278,kids-and-family-oriented
0.5,cable
0.5,channel
0.5,hybrid
0.5,Alain
0.5,Choquart
0.44444,barely
0.5,stops
0.51389,portraying
0.30556,turmoil
0.51389,perpetual
0.44444,hours
0.51389,unspool
0.041667,irritating
0.5,Mostly
0.5,Martha
0.44444,trimming
0.51389,15
0.45833,cut
0.77778,pleasurable
0.5,pain
0.56944,credits
0.5,roll
0.5,stomach
0.36111,grumbling
0.69444,tasty
0.5,grub
0.5,Hardly
0.5,polemic
0.33333,loathe
0.76389,admire
0.58333,intensity
0.59722,express
0.51389,convictions
0.5,unadulterated
0.875,genuine
0.61111,visually
0.5,depicted
0.5,directorial
0.5,tour
0.45833,force
0.5,Bernard
0.51389,Rose
0.48611,ivans
0.51389,xtc
0.56944,commitment
0.5,Weaver
0.59722,LaPaglia
0.47222,low-key
0.5,folk
0.5,digressions
0.5,company
0.29167,conned
0.5,And
0.61111,merrily
0.69444,noble
0.56944,endeavor
0.5,Melodrama
0.80556,pleasant
0.27778,pokey
0.5,Coppola
0.47222,debut
0.5,paced
0.30556,humdrum
0.55556,development
0.72222,decent
0.625,meaningful
0.51389,At
0.5,computerized
0.5,Yoda
0.51389,finally
0.55556,reveals
0.55556,martial
0.68056,artistry
0.55556,ascends
0.5,kinetic
0.38889,cranky
0.54167,adults
0.59722,rediscover
0.45833,quivering
0.55556,inside
0.5,Wang
0.5,Xiaoshuai
0.56944,structured
0.58333,well-realized
0.40278,warfare
0.5,embroils
0.59722,harrowing
0.29167,painful
0.58333,equally
0.44444,tear
0.5,taps
0.45833,Hearst
0.56944,mystique
0.61111,entertainingly
0.51389,reenacting
0.73611,historic
0.36111,scandal
0.38889,destruction
0.45833,unexamined
0.51389,keeping
0.66667,believable
0.56944,understand
0.5,earth
0.625,stimulate
0.5,post
0.48611,discussion
0.52778,reminded
0.55556,lesson
0.5,prehistoric
0.72222,hilarity
0.73611,fantastically
0.65278,vital
0.5,invest
0.63889,sensuality
0.55556,sympathy
0.44444,adolescent
0.5,Lawrence
0.55556,plumbs
0.5,Though
0.44444,jettisoned
0.54167,crucial
0.5,surest
0.51389,all-around
0.33333,disingenuous
0.5,multiplex
0.44444,distraction
0.5,Friday
0.5,night
0.48611,excuse
0.47222,experimentation
0.55556,improvisation
0.5,Feathers
0.66667,rewards
0.59722,exoticism
0.5,seas
0.68056,fierce
0.5,Gondry
0.38889,heartbreak
0.81944,wiser
0.5,Greene
0.5,bodily
0.5,function
0.55556,jokes
0.5,expect
0.5,veins
0.63889,committed
0.52778,bullseye
0.51389,hype
0.5,quieter
0.66667,rollicking
0.55556,plenty
0.5,Lau
0.51389,plotline
0.5,straight
0.65278,Cinderella
0.52778,manage
0.5,spell
0.51389,ranks
0.5,Herzog
0.63889,Invincible
0.72222,astoundingly
0.5,Catch
0.5,Me
0.5,masses
0.47222,pop-induced
0.63889,score
0.51389,trademark
0.72222,refreshingly
0.56944,forthright
0.51389,Raymond
0.5,J.
0.51389,Barry
0.43056,assassin
0.66667,greatly
0.75,quality
0.5,Neil
0.5,Burger
0.23611,fake
0.51389,Besson
0.65278,high-profile
0.5,Wasabi
0.48611,selling
0.45833,doubt
0.5,Krawczyk
0.55556,deserves
0.51042,credit
0.75,remarkably
0.88889,unpretentious
0.5,reminder
0.5,Evans
0.45833,concerned
0.5,souls
0.44444,risk
0.41667,schemes
0.66667,satisfyingly
0.47222,odd
0.33333,dour
0.73611,consistency
0.44444,Methodical
0.33333,tedious
0.5,Secret
0.61111,Ballot
0.68056,purposefully
0.45833,reductive
0.5,lodging
0.59722,brain
0.48611,trenchant
0.5,wildly
0.5,national
0.5,psyche
0.51389,standards
0.22222,knucklehead
0.33333,swill
0.72222,Hot
0.5,Chick
0.38889,damned
0.68056,gloriously
0.36111,unsubtle
0.70833,adrenalized
0.5,shockers
0.44444,Evil
0.16667,Dead
0.38889,Reaches
0.61111,wholly
0.55556,heart-wrenching
0.54167,depths
0.5625,values
0.52778,awkwardness
0.63889,generous
0.58333,composed
0.47222,edited
0.59722,insistent
0.5,frequently
0.22222,overwrought
0.26389,crudely
0.70833,literal
0.55556,shatters
0.5,waves
0.82292,extraordinarily
0.5,Yakusho
0.44444,long-faced
0.36111,sad
0.44444,sack
0.5,Shimizu
0.51389,Young
0.5,Fisk
0.47222,vaguely
0.5,resemble
0.5,parents
0.70833,captivatingly
0.44444,beat-the-clock
0.80556,sparkles
0.69444,wisdom
0.5,Jaglom
0.63889,sparkling
0.5,repartee
0.52778,hearing
0.54167,Patient
0.27778,Unbearable
0.55556,Lightness
0.5,Hours
0.41667,reputedly
0.27778,unfilmable
0.5,novels
0.48611,bucked
0.5,odds
0.52778,emerge
0.88889,exquisite
0.5,straight-up
0.55556,old-school
0.61111,chilling
0.11111,crimes
0.5,France
0.5,women
0.5,servants
0.51389,1933
0.61111,wind
0.55556,remembering
0.18056,revulsion
0.625,string
0.47222,1960s
0.5,flabbergasting
0.5,14-year-old
0.5,MacNaughton
0.5,6-year-old
0.5,Drew
0.51389,Barrymore
0.5,10-year-old
0.56944,convince
0.5,existence
0.61111,wizened
0.5,visitor
0.5,faraway
0.5,planet
0.54167,Helps
0.5,remind
0.5,World
0.38889,HIV\/AIDS
0.52778,yesterday
0.72222,heartening
0.625,enduring
0.51389,vistas
0.5,brought
0.45833,backhanded
0.66667,compliment
0.38889,victimized
0.81944,admirable
0.5,Charlotte
0.5,Sometimes
0.38889,unexplainable
0.5,filter
0.58333,stimulus
0.54167,optic
0.5,nerves
0.52778,forgivable
0.31944,totalitarian
0.47222,tomorrow
0.5,Defies
0.56944,logic
0.5,laws
0.5,physics
0.59722,willingness
0.44444,darned
0.80556,riveted
0.5,father
0.44444,returns
0.5,decades
0.59722,Writer
0.5,Otar
0.61111,Iosseliani
0.5,factory
0.52778,worker
0.55556,escapes
0.5,holiday
0.5,Venice
0.5,respite
0.45833,grind
0.65278,refresh
0.38889,NOT
0.43056,retread
0.5,Poets
0.5,Society
0.73611,Sweet
0.41667,cold-blooded
0.625,Keenly
0.5,observed
0.5,Swimming
0.52778,promenade
0.51389,clad
0.5,bodies
0.5,Myrtle
0.5,Beach
0.5,S.C.
0.59722,adrenaline
0.5,jolt
0.5,sudden
0.55556,lunch
0.36111,rush
0.5,diner
0.625,sustains
0.625,Davis
0.75,vivid
0.5,pulls
0.61111,Ally
0.51389,McBeal-style
0.5,knowing
0.625,earnestness
0.51389,skill
0.59722,twists
0.41667,Cynics
0.5,apply
0.79167,Funny
0.47222,somber
0.36111,absurd
0.5,achingly
0.5,Bartleby
0.43056,copy
0.16667,inferior
0.59722,must-own
0.73611,Succeeds
0.5,silver
0.40278,delayed
0.5,Martin
0.5,Scorcese
0.5,Gangs
0.5,GoodFellas
0.5,creature-feature
0.26389,toxic
0.5,chemicals
0.5,bunch
0.58333,exotic
0.5,creatures
0.52778,running
0.5,screaming
0.52778,traces
0.5,Brown
0.52778,athletic
0.43056,exploits
0.16667,impossible
0.70833,awed
0.79167,grace
0.5,sportsmen
0.77778,solidly
0.5,comedy\/drama
0.54167,bolster
0.5,Juan
0.5,Jos茅
0.5,Campanella
0.52778,United
0.5,States
0.55556,Thanks
0.5,pair
0.5,woods
0.81944,Beautifully
0.5,scored
0.56944,powered
0.5,endeavour
0.55556,stylized
0.52778,fillm
0.5,city
0.5,religious
0.55556,civic
0.55556,virtues
0.5,hold
0.5,society
0.5,tatters
0.69444,Informative
0.55556,observant
0.5,discussed
0.5,abstract
0.52778,terms
0.51389,impact
0.56944,unfolds
0.5,Vietnamese
0.55556,searing
0.45833,pull
0.5,girls
0.41667,confusion
0.36111,tragically
0.5,comprehend
0.5,chasm
0.51389,knowledge
0.52778,vehicle
0.5,allowing
0.5,move
0.33333,bumbling
0.43056,tongue-tied
0.5,persona
0.33333,Gaunt
0.5,silver-haired
0.5,leonine
0.5,Harris
0.55556,dimension
0.83333,full-bodied
0.68056,cunning
0.44444,aging
0.5,Sandeman
0.5,appears
0.5,definition
0.54167,police
0.38889,shooting
0.68056,fervid
0.5,three-hour
0.40278,Eyre
0.5,Indian
0.5,Spike
0.5,Lee
0.68056,Warm
0.59722,loving
0.26389,unforgivingly
0.31944,inconsistent
0.55556,depiction
0.59722,relaxed
0.88889,loved
0.51389,grim
0.22222,upsetting
0.5,1.2
0.45833,Palestinians
0.41667,crowded
0.51389,cities
0.40278,refugee
0.5,camps
0.5,Gaza
0.5,Clint
0.5,Eastwood
0.5,Blood
0.5,Work
0.80556,well-made
0.5,PB
0.5,J
0.5,sandwich
0.30556,uneventful
0.55556,boasting
0.66667,surprises
0.75,inviting
0.55556,surely
0.375,profane
0.51389,politically
0.69444,charged
0.63889,sprightly
0.47222,CGI
0.58333,amuse
0.45833,resolutely
0.33333,unreligious
0.52778,escort
0.54167,megaplex
0.5,screenings
0.44444,Rarely
0.55556,Go
0.59722,strategy
0.63889,benefit
0.52778,demonstrating
0.5,reside
0.44444,Quitting
0.41667,sucker-punch
0.5,beause
0.69444,cuddly
0.55556,Shower
0.51389,non-threatening
0.58333,multi-character
0.58333,centered
0.5,public
0.5,bath
0.5,house
0.47222,averting
0.48611,Solondz
0.47222,unthinkable
0.31944,unacceptable
0.33333,unmentionable
0.5,Hour
0.5,Photo
0.15278,disappointing
0.5,generalities
0.61111,nuances
0.61111,escape
0.5,Mark
0.5,Romanek
0.5,self-conscious
0.375,scrutiny
0.5,audiences
0.55556,Cuban
0.5,treated
0.76389,celebration
0.59722,rounded
0.5,overview
0.44444,ancient
0.5,holistic
0.61111,healing
0.5,system
0.68056,lucks
0.5,Chaplin
0.61111,Kidman
0.5,anteing
0.73611,charisma
0.48611,sell
0.51389,negotiate
0.56944,Chicago-based
0.5,rock
0.70833,Sharp
0.58333,edges
0.63889,vein
0.5,sadness
